"Match.ID","Overs","Season","Runs.over","Extra.runs.over","Extras.over","Wickets.over","Home.Ground","Ground","Bowlername","Wickets.ever","Runs.ever","Extras.ever","Extras.Runs.ever","b1name","b2name","b3name","b4name","b5name","b1f","b2f","b3f","b4f","b5f","b1sr","b2sr","b3sr","b4sr","b5sr","bosr","ber","Team.Final.Score"
"548361",9,"2012",5,1,1,1,"1","Sawai Mansingh Stadium","VY Mahesh",3,43,6,9,"AM Rahane","BJ Hodge","STR Binny","Not available","Not available",2,2,3,NA,NA,121.21,115.14,130.87,NA,NA,11.72,8.37,126
"548361",10,"2012",18,2,2,0,"1","Sawai Mansingh Stadium","DJ Bravo",3,61,8,11,"BJ Hodge","STR Binny","Not available","Not available","Not available",2,5,NA,NA,NA,115.14,130.87,NA,NA,NA,15.04,8.32,126
"548361",11,"2012",6,0,0,1,"1","Sawai Mansingh Stadium","VY Mahesh",4,67,8,11,"BJ Hodge","J Botha","STR Binny","Not available","Not available",3,1,2,NA,NA,115.14,105.34,130.87,NA,NA,11.72,8.37,126
"548361",12,"2012",4,0,0,0,"1","Sawai Mansingh Stadium","RA Jadeja",4,71,8,11,"BJ Hodge","J Botha","Not available","Not available","Not available",2,4,NA,NA,NA,115.14,105.34,NA,NA,NA,25.74,8.22,126
"548361",13,"2012",4,0,0,0,"1","Sawai Mansingh Stadium","VY Mahesh",4,75,8,11,"BJ Hodge","J Botha","Not available","Not available","Not available",1,5,NA,NA,NA,115.14,105.34,NA,NA,NA,11.72,8.37,126
"548361",14,"2012",3,0,0,0,"1","Sawai Mansingh Stadium","RA Jadeja",4,78,8,11,"BJ Hodge","J Botha","Not available","Not available","Not available",4,2,NA,NA,NA,115.14,105.34,NA,NA,NA,25.74,8.22,126
"548361",15,"2012",11,1,1,0,"1","Sawai Mansingh Stadium","DJ Bravo",4,89,9,12,"BJ Hodge","J Botha","Not available","Not available","Not available",5,2,NA,NA,NA,115.14,105.34,NA,NA,NA,15.04,8.32,126
"548361",16,"2012",4,0,0,0,"1","Sawai Mansingh Stadium","RA Jadeja",4,93,9,12,"BJ Hodge","J Botha","Not available","Not available","Not available",4,2,NA,NA,NA,115.14,105.34,NA,NA,NA,25.74,8.22,126
"548361",17,"2012",4,0,0,0,"1","Sawai Mansingh Stadium","R Ashwin",4,97,9,12,"BJ Hodge","J Botha","Not available","Not available","Not available",2,4,NA,NA,NA,115.14,105.34,NA,NA,NA,24.78,6.84,126
"548361",18,"2012",10,0,0,1,"1","Sawai Mansingh Stadium","RA Jadeja",5,107,9,12,"AL Menaria","BJ Hodge","J Botha","Not available","Not available",3,2,1,NA,NA,105.49,115.14,105.34,NA,NA,25.74,8.22,126
"548361",19,"2012",9,0,0,1,"1","Sawai Mansingh Stadium","R Ashwin",6,116,9,12,"AL Menaria","BJ Hodge","DH Yagnik","Not available","Not available",1,3,2,NA,NA,105.49,115.14,132.69,NA,NA,24.78,6.84,126
"548361",20,"2012",10,0,0,0,"1","Sawai Mansingh Stadium","DJ Bravo",6,126,9,12,"AL Menaria","DH Yagnik","Not available","Not available","Not available",1,5,NA,NA,NA,105.49,132.69,NA,NA,NA,15.04,8.32,126
"548362",1,"2012",3,0,0,0,"0","Subrata Roy Sahara Stadium","K Upadhyay",0,3,0,0,"CH Gayle","TM Dilshan","Not available","Not available","Not available",5,1,NA,NA,NA,149.7,108.11,NA,NA,NA,Inf,8.67,173
"548362",2,"2012",8,1,1,0,"0","Subrata Roy Sahara Stadium","AC Thomas",0,11,1,1,"CH Gayle","TM Dilshan","Not available","Not available","Not available",3,4,NA,NA,NA,149.7,108.11,NA,NA,NA,20.78,8.35,173
"548362",3,"2012",14,0,0,0,"0","Subrata Roy Sahara Stadium","K Upadhyay",0,25,1,1,"CH Gayle","TM Dilshan","Not available","Not available","Not available",5,1,NA,NA,NA,149.7,108.11,NA,NA,NA,Inf,8.67,173
"548362",4,"2012",4,3,2,0,"0","Subrata Roy Sahara Stadium","B Kumar",0,29,3,4,"CH Gayle","TM Dilshan","Not available","Not available","Not available",3,4,NA,NA,NA,149.7,108.11,NA,NA,NA,16.83,7.15,173
"548362",5,"2012",12,1,1,0,"0","Subrata Roy Sahara Stadium","AC Thomas",0,41,4,5,"CH Gayle","TM Dilshan","Not available","Not available","Not available",3,4,NA,NA,NA,149.7,108.11,NA,NA,NA,20.78,8.35,173
"548362",6,"2012",25,0,0,0,"0","Subrata Roy Sahara Stadium","B Kumar",0,66,4,5,"CH Gayle","TM Dilshan","Not available","Not available","Not available",5,1,NA,NA,NA,149.7,108.11,NA,NA,NA,16.83,7.15,173
"548362",7,"2012",3,1,1,0,"0","Subrata Roy Sahara Stadium","AD Mathews",0,69,5,6,"CH Gayle","TM Dilshan","Not available","Not available","Not available",4,3,NA,NA,NA,149.7,108.11,NA,NA,NA,33.82,7.6,173
"548362",8,"2012",8,0,0,0,"0","Subrata Roy Sahara Stadium","R Sharma",0,77,5,6,"CH Gayle","TM Dilshan","Not available","Not available","Not available",3,3,NA,NA,NA,149.7,108.11,NA,NA,NA,21.36,6.42,173
"548362",9,"2012",8,0,0,1,"0","Subrata Roy Sahara Stadium","AD Mathews",1,85,5,6,"CH Gayle","TM Dilshan","V Kohli","Not available","Not available",1,4,1,NA,NA,149.7,108.11,127.18,NA,NA,33.82,7.6,173
"548362",10,"2012",3,0,0,0,"0","Subrata Roy Sahara Stadium","R Sharma",1,88,5,6,"TM Dilshan","V Kohli","Not available","Not available","Not available",3,3,NA,NA,NA,108.11,127.18,NA,NA,NA,21.36,6.42,173
"548362",11,"2012",5,0,0,0,"0","Subrata Roy Sahara Stadium","MJ Clarke",1,93,5,6,"V Kohli","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,127.18,NA,NA,NA,NA,27,6.67,173
"548362",12,"2012",4,1,1,1,"0","Subrata Roy Sahara Stadium","R Sharma",2,97,6,7,"SS Tiwary","TM Dilshan","V Kohli","Not available","Not available",2,3,2,NA,NA,124.79,108.11,127.18,NA,NA,21.36,6.42,173
"548362",13,"2012",2,0,0,0,"0","Subrata Roy Sahara Stadium","K Upadhyay",2,99,6,7,"SS Tiwary","TM Dilshan","Not available","Not available","Not available",5,1,NA,NA,NA,124.79,108.11,NA,NA,NA,Inf,8.67,173
"548362",14,"2012",16,0,0,0,"0","Subrata Roy Sahara Stadium","R Sharma",2,115,6,7,"SS Tiwary","TM Dilshan","Not available","Not available","Not available",3,3,NA,NA,NA,124.79,108.11,NA,NA,NA,21.36,6.42,173
"548362",15,"2012",14,0,0,0,"0","Subrata Roy Sahara Stadium","K Upadhyay",2,129,6,7,"SS Tiwary","TM Dilshan","Not available","Not available","Not available",2,4,NA,NA,NA,124.79,108.11,NA,NA,NA,Inf,8.67,173
"548362",16,"2012",3,0,0,0,"0","Subrata Roy Sahara Stadium","AD Mathews",2,132,6,7,"SS Tiwary","TM Dilshan","Not available","Not available","Not available",2,4,NA,NA,NA,124.79,108.11,NA,NA,NA,33.82,7.6,173
"548362",17,"2012",6,1,1,0,"0","Subrata Roy Sahara Stadium","B Kumar",2,138,7,8,"SS Tiwary","TM Dilshan","Not available","Not available","Not available",2,4,NA,NA,NA,124.79,108.11,NA,NA,NA,16.83,7.15,173
"548362",18,"2012",11,0,0,1,"0","Subrata Roy Sahara Stadium","AC Thomas",3,149,7,8,"AB de Villiers","SS Tiwary","Not available","Not available","Not available",1,5,NA,NA,NA,158.33,124.79,NA,NA,NA,20.78,8.35,173
"548362",19,"2012",9,1,1,0,"0","Subrata Roy Sahara Stadium","B Kumar",3,158,8,9,"AB de Villiers","SS Tiwary","Not available","Not available","Not available",1,5,NA,NA,NA,158.33,124.79,NA,NA,NA,16.83,7.15,173
"548362",20,"2012",15,0,0,0,"0","Subrata Roy Sahara Stadium","AC Thomas",3,173,8,9,"AB de Villiers","SS Tiwary","Not available","Not available","Not available",2,4,NA,NA,NA,158.33,124.79,NA,NA,NA,20.78,8.35,173
"548363",1,"2012",1,0,0,0,"0","Eden Gardens","Shakib Al Hasan",0,1,0,0,"HH Gibbs","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,112.11,NA,NA,NA,NA,17.5,6.44,182
"548363",2,"2012",12,0,0,0,"0","Eden Gardens","B Lee",0,13,0,0,"HH Gibbs","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,112.11,NA,NA,NA,NA,29.58,7.44,182
"548363",3,"2012",5,0,0,1,"0","Eden Gardens","Shakib Al Hasan",1,18,0,0,"HH Gibbs","RG Sharma","SR Tendulkar","Not available","Not available",2,2,2,NA,NA,112.11,135.7,116.49,NA,NA,17.5,6.44,182
"548363",4,"2012",11,0,0,0,"0","Eden Gardens","B Lee",1,29,0,0,"HH Gibbs","RG Sharma","Not available","Not available","Not available",2,4,NA,NA,NA,112.11,135.7,NA,NA,NA,29.58,7.44,182
"548363",5,"2012",14,0,0,0,"0","Eden Gardens","Shakib Al Hasan",1,43,0,0,"RG Sharma","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,135.7,NA,NA,NA,NA,17.5,6.44,182
"548363",6,"2012",6,0,0,0,"0","Eden Gardens","SP Narine",1,49,0,0,"HH Gibbs","RG Sharma","Not available","Not available","Not available",5,1,NA,NA,NA,112.11,135.7,NA,NA,NA,18.1,6.87,182
"548363",7,"2012",5,1,1,0,"0","Eden Gardens","JH Kallis",1,54,1,1,"HH Gibbs","RG Sharma","Not available","Not available","Not available",5,2,NA,NA,NA,112.11,135.7,NA,NA,NA,26.85,8.11,182
"548363",8,"2012",6,0,0,0,"0","Eden Gardens","R Bhatia",1,60,1,1,"HH Gibbs","RG Sharma","Not available","Not available","Not available",3,3,NA,NA,NA,112.11,135.7,NA,NA,NA,18.28,6.79,182
"548363",9,"2012",9,0,0,0,"0","Eden Gardens","JH Kallis",1,69,1,1,"HH Gibbs","RG Sharma","Not available","Not available","Not available",1,5,NA,NA,NA,112.11,135.7,NA,NA,NA,26.85,8.11,182
"548363",10,"2012",7,1,1,0,"0","Eden Gardens","R Bhatia",1,76,2,2,"HH Gibbs","RG Sharma","Not available","Not available","Not available",3,3,NA,NA,NA,112.11,135.7,NA,NA,NA,18.28,6.79,182
"548363",11,"2012",18,1,1,0,"0","Eden Gardens","JH Kallis",1,94,3,3,"HH Gibbs","RG Sharma","Not available","Not available","Not available",1,6,NA,NA,NA,112.11,135.7,NA,NA,NA,26.85,8.11,182
"548363",12,"2012",10,0,0,0,"0","Eden Gardens","R Bhatia",1,104,3,3,"HH Gibbs","RG Sharma","Not available","Not available","Not available",4,2,NA,NA,NA,112.11,135.7,NA,NA,NA,18.28,6.79,182
"548363",13,"2012",7,0,0,0,"0","Eden Gardens","Shakib Al Hasan",1,111,3,3,"HH Gibbs","RG Sharma","Not available","Not available","Not available",2,4,NA,NA,NA,112.11,135.7,NA,NA,NA,17.5,6.44,182
"548363",14,"2012",2,0,0,0,"0","Eden Gardens","SP Narine",1,113,3,3,"HH Gibbs","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,112.11,NA,NA,NA,NA,18.1,6.87,182
"548363",15,"2012",19,0,0,0,"0","Eden Gardens","R Bhatia",1,132,3,3,"RG Sharma","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,135.7,NA,NA,NA,NA,18.28,6.79,182
"548363",16,"2012",7,0,0,0,"0","Eden Gardens","SP Narine",1,139,3,3,"HH Gibbs","RG Sharma","Not available","Not available","Not available",2,4,NA,NA,NA,112.11,135.7,NA,NA,NA,18.1,6.87,182
"548363",17,"2012",17,1,1,0,"0","Eden Gardens","B Lee",1,156,4,4,"HH Gibbs","RG Sharma","Not available","Not available","Not available",1,6,NA,NA,NA,112.11,135.7,NA,NA,NA,29.58,7.44,182
"548363",18,"2012",14,1,1,0,"0","Eden Gardens","SP Narine",1,170,5,5,"HH Gibbs","RG Sharma","Not available","Not available","Not available",4,2,NA,NA,NA,112.11,135.7,NA,NA,NA,18.1,6.87,182
"548363",19,"2012",4,0,0,0,"0","Eden Gardens","B Lee",1,174,5,5,"HH Gibbs","RG Sharma","Not available","Not available","Not available",3,3,NA,NA,NA,112.11,135.7,NA,NA,NA,29.58,7.44,182
"548363",20,"2012",8,0,0,0,"0","Eden Gardens","JH Kallis",1,182,5,5,"HH Gibbs","RG Sharma","Not available","Not available","Not available",3,3,NA,NA,NA,112.11,135.7,NA,NA,NA,26.85,8.11,182
"548364",1,"2012",5,0,0,1,"0","MA Chidambaram Stadium, Chepauk","BW Hilfenhaus",1,5,0,0,"DA Warner","NV Ojha","V Sehwag","Not available","Not available",3,1,2,NA,NA,136.82,115.48,140.35,NA,NA,13,7.78,114
"548364",2,"2012",7,0,0,0,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",1,12,0,0,"DA Warner","NV Ojha","Not available","Not available","Not available",5,1,NA,NA,NA,136.82,115.48,NA,NA,NA,17.2,7.92,114
"548364",3,"2012",6,0,0,1,"0","MA Chidambaram Stadium, Chepauk","BW Hilfenhaus",2,18,0,0,"DA Warner","DPMD Jayawardene","Not available","Not available","Not available",1,5,NA,NA,NA,136.82,114.77,NA,NA,NA,13,7.78,114
"548364",4,"2012",3,0,0,0,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",2,21,0,0,"DPMD Jayawardene","NV Ojha","Not available","Not available","Not available",2,4,NA,NA,NA,114.77,115.48,NA,NA,NA,17.2,7.92,114
"548364",5,"2012",3,1,1,1,"0","MA Chidambaram Stadium, Chepauk","BW Hilfenhaus",3,24,1,1,"DPMD Jayawardene","NV Ojha","Not available","Not available","Not available",1,6,NA,NA,NA,114.77,115.48,NA,NA,NA,13,7.78,114
"548364",6,"2012",3,1,1,1,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",4,27,2,2,"DPMD Jayawardene","Y Nagar","Y Venugopal Rao","Not available","Not available",2,2,2,NA,NA,114.77,91.57,109.45,NA,NA,17.2,7.92,114
"548364",7,"2012",5,1,1,0,"0","MA Chidambaram Stadium, Chepauk","DJ Bravo",4,32,3,3,"Y Nagar","Y Venugopal Rao","Not available","Not available","Not available",4,3,NA,NA,NA,91.57,109.45,NA,NA,NA,15.04,8.32,114
"548364",8,"2012",5,0,0,0,"0","MA Chidambaram Stadium, Chepauk","SB Jakati",4,37,3,3,"Y Nagar","Y Venugopal Rao","Not available","Not available","Not available",3,3,NA,NA,NA,91.57,109.45,NA,NA,NA,23.5,7.85,114
"548364",9,"2012",11,0,0,0,"0","MA Chidambaram Stadium, Chepauk","RA Jadeja",4,48,3,3,"Y Nagar","Y Venugopal Rao","Not available","Not available","Not available",2,4,NA,NA,NA,91.57,109.45,NA,NA,NA,25.74,8.22,114
"548364",10,"2012",4,0,0,0,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",4,52,3,3,"Y Nagar","Y Venugopal Rao","Not available","Not available","Not available",3,3,NA,NA,NA,91.57,109.45,NA,NA,NA,24.78,6.84,114
"548364",11,"2012",4,0,0,0,"0","MA Chidambaram Stadium, Chepauk","SB Jakati",4,56,3,3,"Y Nagar","Y Venugopal Rao","Not available","Not available","Not available",3,3,NA,NA,NA,91.57,109.45,NA,NA,NA,23.5,7.85,114
"548364",12,"2012",4,0,0,0,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",4,60,3,3,"Y Nagar","Y Venugopal Rao","Not available","Not available","Not available",3,3,NA,NA,NA,91.57,109.45,NA,NA,NA,24.78,6.84,114
"548364",13,"2012",11,0,0,0,"0","MA Chidambaram Stadium, Chepauk","SB Jakati",4,71,3,3,"Y Nagar","Y Venugopal Rao","Not available","Not available","Not available",3,3,NA,NA,NA,91.57,109.45,NA,NA,NA,23.5,7.85,114
"548364",14,"2012",3,0,0,1,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",5,74,3,3,"IK Pathan","Y Nagar","Y Venugopal Rao","Not available","Not available",2,3,1,NA,NA,111.84,91.57,109.45,NA,NA,24.78,6.84,114
"548364",15,"2012",4,0,0,0,"0","MA Chidambaram Stadium, Chepauk","DJ Bravo",5,78,3,3,"IK Pathan","Y Nagar","Not available","Not available","Not available",4,2,NA,NA,NA,111.84,91.57,NA,NA,NA,15.04,8.32,114
"548364",16,"2012",6,0,0,0,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",5,84,3,3,"IK Pathan","Y Nagar","Not available","Not available","Not available",1,5,NA,NA,NA,111.84,91.57,NA,NA,NA,24.78,6.84,114
"548364",17,"2012",4,2,2,0,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",5,88,5,5,"IK Pathan","Y Nagar","Not available","Not available","Not available",4,3,NA,NA,NA,111.84,91.57,NA,NA,NA,17.2,7.92,114
"548364",18,"2012",6,1,1,0,"0","MA Chidambaram Stadium, Chepauk","DJ Bravo",5,94,6,6,"IK Pathan","Y Nagar","Not available","Not available","Not available",4,3,NA,NA,NA,111.84,91.57,NA,NA,NA,15.04,8.32,114
"548364",19,"2012",13,1,1,0,"0","MA Chidambaram Stadium, Chepauk","BW Hilfenhaus",5,107,7,7,"IK Pathan","Y Nagar","Not available","Not available","Not available",2,5,NA,NA,NA,111.84,91.57,NA,NA,NA,13,7.78,114
"548364",20,"2012",7,0,0,0,"0","MA Chidambaram Stadium, Chepauk","DJ Bravo",5,114,7,7,"IK Pathan","Y Nagar","Not available","Not available","Not available",3,3,NA,NA,NA,111.84,91.57,NA,NA,NA,15.04,8.32,114
"548365",1,"2012",8,2,1,0,"1","Sawai Mansingh Stadium","M Kartik",0,8,1,2,"AM Rahane","R Dravid","Not available","Not available","Not available",3,4,NA,NA,NA,121.21,110.84,NA,NA,NA,27.12,7.17,170
"548365",2,"2012",5,0,0,0,"1","Sawai Mansingh Stadium","A Nehra",0,13,1,2,"AM Rahane","R Dravid","Not available","Not available","Not available",1,5,NA,NA,NA,121.21,110.84,NA,NA,NA,14.51,7.74,170
"548365",3,"2012",6,0,0,0,"1","Sawai Mansingh Stadium","B Kumar",0,19,1,2,"AM Rahane","R Dravid","Not available","Not available","Not available",1,5,NA,NA,NA,121.21,110.84,NA,NA,NA,16.83,7.15,170
"548365",4,"2012",10,0,0,0,"1","Sawai Mansingh Stadium","R Sharma",0,29,1,2,"AM Rahane","R Dravid","Not available","Not available","Not available",3,3,NA,NA,NA,121.21,110.84,NA,NA,NA,21.36,6.42,170
"548365",5,"2012",5,0,0,1,"1","Sawai Mansingh Stadium","A Nehra",1,34,1,2,"AM Rahane","R Dravid","SR Watson","Not available","Not available",2,3,1,NA,NA,121.21,110.84,130.87,NA,NA,14.51,7.74,170
"548365",6,"2012",11,0,0,0,"1","Sawai Mansingh Stadium","B Kumar",1,45,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",3,3,NA,NA,NA,121.21,130.87,NA,NA,NA,16.83,7.15,170
"548365",7,"2012",6,0,0,0,"1","Sawai Mansingh Stadium","AD Mathews",1,51,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",2,4,NA,NA,NA,121.21,130.87,NA,NA,NA,33.82,7.6,170
"548365",8,"2012",5,0,0,0,"1","Sawai Mansingh Stadium","M Kartik",1,56,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",3,3,NA,NA,NA,121.21,130.87,NA,NA,NA,27.12,7.17,170
"548365",9,"2012",5,0,0,0,"1","Sawai Mansingh Stadium","AD Mathews",1,61,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",5,1,NA,NA,NA,121.21,130.87,NA,NA,NA,33.82,7.6,170
"548365",10,"2012",16,0,0,0,"1","Sawai Mansingh Stadium","M Kartik",1,77,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",3,3,NA,NA,NA,121.21,130.87,NA,NA,NA,27.12,7.17,170
"548365",11,"2012",12,0,0,0,"1","Sawai Mansingh Stadium","R Sharma",1,89,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",1,5,NA,NA,NA,121.21,130.87,NA,NA,NA,21.36,6.42,170
"548365",12,"2012",5,0,0,0,"1","Sawai Mansingh Stadium","B Kumar",1,94,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",4,2,NA,NA,NA,121.21,130.87,NA,NA,NA,16.83,7.15,170
"548365",13,"2012",15,0,0,0,"1","Sawai Mansingh Stadium","JD Ryder",1,109,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",1,5,NA,NA,NA,121.21,130.87,NA,NA,NA,24.5,7.56,170
"548365",14,"2012",9,0,0,0,"1","Sawai Mansingh Stadium","AD Mathews",1,118,1,2,"AM Rahane","SR Watson","Not available","Not available","Not available",3,3,NA,NA,NA,121.21,130.87,NA,NA,NA,33.82,7.6,170
"548365",15,"2012",8,0,0,1,"1","Sawai Mansingh Stadium","A Nehra",2,126,1,2,"AM Rahane","BJ Hodge","SR Watson","Not available","Not available",2,3,1,NA,NA,121.21,115.14,130.87,NA,NA,14.51,7.74,170
"548365",16,"2012",10,1,1,0,"1","Sawai Mansingh Stadium","M Kartik",2,136,2,3,"AM Rahane","BJ Hodge","Not available","Not available","Not available",2,5,NA,NA,NA,121.21,115.14,NA,NA,NA,27.12,7.17,170
"548365",17,"2012",9,0,0,0,"1","Sawai Mansingh Stadium","R Sharma",2,145,2,3,"AM Rahane","BJ Hodge","Not available","Not available","Not available",3,3,NA,NA,NA,121.21,115.14,NA,NA,NA,21.36,6.42,170
"548365",18,"2012",11,0,0,0,"1","Sawai Mansingh Stadium","B Kumar",2,156,2,3,"AM Rahane","BJ Hodge","Not available","Not available","Not available",4,2,NA,NA,NA,121.21,115.14,NA,NA,NA,16.83,7.15,170
"548365",19,"2012",5,0,0,1,"1","Sawai Mansingh Stadium","A Nehra",3,161,2,3,"AM Rahane","BJ Hodge","STR Binny","Not available","Not available",1,2,3,NA,NA,121.21,115.14,130.87,NA,NA,14.51,7.74,170
"548365",20,"2012",9,0,0,1,"1","Sawai Mansingh Stadium","AD Mathews",4,170,2,3,"AM Rahane","J Botha","STR Binny","Not available","Not available",1,3,2,NA,NA,121.21,105.34,130.87,NA,NA,33.82,7.6,170
"548366",1,"2012",5,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","P Kumar",0,5,0,0,"PA Patel","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,114.43,121.95,NA,NA,NA,25.22,7.96,190
"548366",2,"2012",15,2,2,0,"0","Punjab Cricket Association Stadium, Mohali","DJ Hussey",0,20,2,2,"PA Patel","S Dhawan","Not available","Not available","Not available",3,4,NA,NA,NA,114.43,121.95,NA,NA,NA,46.6,8.89,190
"548366",3,"2012",7,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","P Kumar",0,27,2,2,"PA Patel","S Dhawan","Not available","Not available","Not available",4,2,NA,NA,NA,114.43,121.95,NA,NA,NA,25.22,7.96,190
"548366",4,"2012",6,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","RJ Harris",0,33,2,2,"PA Patel","S Dhawan","Not available","Not available","Not available",1,5,NA,NA,NA,114.43,121.95,NA,NA,NA,16.32,7.95,190
"548366",5,"2012",8,1,1,0,"0","Punjab Cricket Association Stadium, Mohali","P Awana",0,41,3,3,"PA Patel","S Dhawan","Not available","Not available","Not available",2,4,NA,NA,NA,114.43,121.95,NA,NA,NA,18.96,7.35,190
"548366",6,"2012",6,0,0,1,"0","Punjab Cricket Association Stadium, Mohali","Azhar Mahmood",1,47,3,3,"PA Patel","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,114.43,121.95,NA,NA,NA,16.07,8.1,190
"548366",7,"2012",2,0,0,1,"0","Punjab Cricket Association Stadium, Mohali","P Awana",2,49,3,3,"KC Sangakkara","S Dhawan","Not available","Not available","Not available",4,2,NA,NA,NA,120.69,121.95,NA,NA,NA,18.96,7.35,190
"548366",8,"2012",9,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","RJ Harris",2,58,3,3,"CL White","S Dhawan","Not available","Not available","Not available",4,2,NA,NA,NA,139.12,121.95,NA,NA,NA,16.32,7.95,190
"548366",9,"2012",7,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","PP Chawla",2,65,3,3,"CL White","S Dhawan","Not available","Not available","Not available",2,4,NA,NA,NA,139.12,121.95,NA,NA,NA,20.72,7.95,190
"548366",10,"2012",11,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","Azhar Mahmood",2,76,3,3,"CL White","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,139.12,121.95,NA,NA,NA,16.07,8.1,190
"548366",11,"2012",11,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","P Kumar",2,87,3,3,"CL White","S Dhawan","Not available","Not available","Not available",4,2,NA,NA,NA,139.12,121.95,NA,NA,NA,25.22,7.96,190
"548366",12,"2012",15,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","PP Chawla",2,102,3,3,"CL White","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,139.12,121.95,NA,NA,NA,20.72,7.95,190
"548366",13,"2012",12,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","P Awana",2,114,3,3,"CL White","S Dhawan","Not available","Not available","Not available",2,4,NA,NA,NA,139.12,121.95,NA,NA,NA,18.96,7.35,190
"548366",14,"2012",7,4,1,0,"0","Punjab Cricket Association Stadium, Mohali","RJ Harris",2,121,4,7,"CL White","S Dhawan","Not available","Not available","Not available",5,1,NA,NA,NA,139.12,121.95,NA,NA,NA,16.32,7.95,190
"548366",15,"2012",5,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","PP Chawla",2,126,4,7,"CL White","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,139.12,121.95,NA,NA,NA,20.72,7.95,190
"548366",16,"2012",11,1,1,0,"0","Punjab Cricket Association Stadium, Mohali","Azhar Mahmood",2,137,5,8,"CL White","S Dhawan","Not available","Not available","Not available",5,2,NA,NA,NA,139.12,121.95,NA,NA,NA,16.07,8.1,190
"548366",17,"2012",8,0,0,1,"0","Punjab Cricket Association Stadium, Mohali","P Kumar",3,145,5,8,"CL White","S Dhawan","Not available","Not available","Not available",2,4,NA,NA,NA,139.12,121.95,NA,NA,NA,25.22,7.96,190
"548366",18,"2012",14,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","RJ Harris",3,159,5,8,"CL White","DT Christian","Not available","Not available","Not available",4,2,NA,NA,NA,139.12,116.54,NA,NA,NA,16.32,7.95,190
"548366",19,"2012",20,1,1,0,"0","Punjab Cricket Association Stadium, Mohali","P Awana",3,179,6,9,"CL White","DT Christian","Not available","Not available","Not available",1,6,NA,NA,NA,139.12,116.54,NA,NA,NA,18.96,7.35,190
"548366",20,"2012",11,0,0,1,"0","Punjab Cricket Association Stadium, Mohali","Azhar Mahmood",4,190,6,9,"CL White","DT Christian","Not available","Not available","Not available",3,3,NA,NA,NA,139.12,116.54,NA,NA,NA,16.07,8.1,190
"548367",1,"2012",6,0,0,0,"1","M Chinnaswamy Stadium","MM Patel",0,6,0,0,"CH Gayle","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,149.7,NA,NA,NA,NA,15.89,7.38,165
"548367",2,"2012",1,0,0,0,"1","M Chinnaswamy Stadium","RP Singh",0,7,0,0,"CH Gayle","TM Dilshan","Not available","Not available","Not available",1,5,NA,NA,NA,149.7,108.11,NA,NA,NA,15.65,7.77,165
"548367",3,"2012",4,0,0,2,"1","M Chinnaswamy Stadium","MM Patel",2,11,0,0,"CH Gayle","TM Dilshan","V Kohli","Not available","Not available",1,4,1,NA,NA,149.7,108.11,127.18,NA,NA,15.89,7.38,165
"548367",4,"2012",2,0,0,0,"1","M Chinnaswamy Stadium","RP Singh",2,13,0,0,"SS Tiwary","TM Dilshan","Not available","Not available","Not available",5,1,NA,NA,NA,124.79,108.11,NA,NA,NA,15.65,7.77,165
